0.5,0
1.5,0
2.5,0
3.5,1
4.5,16
5.5,77
6.5,10
7.5,159
8.5,57
9.5,58
10.5,166
11.5,44
12.5,23
13.5,48
14.5,67
15.5,7
16.5,20
17.5,235
18.5,0
19.5,12
20.5,0
21.5,0
22.5,0
23.5,0
24.5,0
