0.5,0
1.5,0
2.5,6
3.5,11
4.5,27
5.5,37
6.5,64
7.5,70
8.5,96
9.5,249
10.5,115
11.5,77
12.5,66
13.5,42
14.5,80
15.5,25
16.5,15
17.5,5
18.5,6
19.5,9
20.5,0
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
