0.5,0
1.5,0
2.5,0
3.5,0
4.5,0
5.5,0
6.5,26
7.5,17
8.5,15
9.5,58
10.5,145
11.5,23
12.5,152
13.5,217
14.5,45
15.5,63
16.5,68
17.5,151
18.5,16
19.5,2
20.5,2
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
