0.5,0
1.5,1
2.5,0
3.5,7
4.5,11
5.5,18
6.5,40
7.5,70
8.5,76
9.5,95
10.5,87
11.5,103
12.5,88
13.5,104
14.5,93
15.5,69
16.5,52
17.5,33
18.5,26
19.5,17
20.5,4
21.5,3
22.5,2
23.5,1
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
