0.5,0
1.5,1
2.5,7
3.5,22
4.5,39
5.5,37
6.5,51
7.5,56
8.5,117
9.5,217
10.5,105
11.5,95
12.5,66
13.5,38
14.5,43
15.5,33
16.5,21
17.5,11
18.5,10
19.5,25
20.5,4
21.5,2
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
