0.5,0
1.5,0
2.5,2
3.5,6
4.5,19
5.5,31
6.5,53
7.5,76
8.5,99
9.5,195
10.5,139
11.5,107
12.5,73
13.5,59
14.5,84
15.5,29
16.5,9
17.5,8
18.5,8
19.5,2
20.5,0
21.5,0
22.5,1
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
