0.5,0
1.5,1
2.5,12
3.5,13
4.5,28
5.5,30
6.5,50
7.5,81
8.5,91
9.5,287
10.5,73
11.5,91
12.5,61
13.5,34
14.5,80
15.5,30
16.5,13
17.5,7
18.5,8
19.5,10
20.5,0
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
