0.5,0
1.5,0
2.5,0
3.5,4
4.5,0
5.5,5
6.5,11
7.5,12
8.5,33
9.5,143
10.5,99
11.5,41
12.5,116
13.5,211
14.5,64
15.5,131
16.5,38
17.5,72
18.5,19
19.5,0
20.5,1
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
