0.5,0
1.5,0
2.5,4
3.5,7
4.5,7
5.5,41
6.5,63
7.5,71
8.5,99
9.5,213
10.5,131
11.5,72
12.5,81
13.5,66
14.5,89
15.5,29
16.5,13
17.5,10
18.5,2
19.5,2
20.5,0
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
