0.5,0
1.5,0
2.5,0
3.5,4
4.5,3
5.5,8
6.5,38
7.5,49
8.5,60
9.5,326
10.5,157
11.5,63
12.5,239
13.5,443
14.5,109
15.5,258
16.5,67
17.5,155
18.5,17
19.5,2
20.5,2
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
