0.5,0
1.5,0
2.5,15
3.5,21
4.5,31
5.5,26
6.5,34
7.5,76
8.5,98
9.5,309
10.5,84
11.5,75
12.5,59
13.5,33
14.5,71
15.5,30
16.5,12
17.5,5
18.5,8
19.5,13
20.5,0
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
